TransactionID,Amount,CountryRisk,TransactionType,CustomerType,AccountAgeMonths,HasPriorSAR,RelatedPartiesCount,TransactionLocation,PurposeKnown,TransactionPattern,NarrativeRiskTerms,IsFraud
1858,28702,1,wire,non-profit,103,1,1,domestic,1,structuring,third-party involvement,1
1859,53431,1,ACH,retail,68,1,4,domestic,1,normal,,0
1860,49001,2,card,foreign,75,0,4,domestic,1,normal,unusual pattern,1
1861,63516,6,cash,business,29,0,1,domestic,1,normal,cash-heavy,0
1862,32296,9,card,retail,66,0,3,domestic,1,round figures,unusual pattern,1
1863,5726,4,ACH,non-profit,16,0,3,domestic,1,normal,unusual pattern,0
1864,7524,3,ACH,retail,39,0,2,domestic,0,normal,shell company,0
1865,12957,8,cash,non-profit,77,0,1,domestic,1,structuring,third-party involvement,1
1866,20082,10,card,retail,37,0,1,domestic,1,normal,cash-heavy,1
1867,77061,9,card,foreign,81,0,5,domestic,0,round figures,unusual pattern,0
1868,2080,5,cash,business,21,0,3,domestic,1,structuring,cash-heavy,0
1869,48390,9,card,foreign,44,1,3,domestic,1,frequent small,third-party involvement,0
1870,26531,2,cash,foreign,19,0,1,domestic,1,structuring,,0
1871,85076,3,wire,non-profit,71,0,2,foreign,0,normal,unusual pattern,0
1872,82811,7,ACH,non-profit,102,0,1,domestic,1,frequent small,third-party involvement,0
1873,26485,7,wire,non-profit,8,1,2,domestic,0,structuring,cash-heavy,0
1874,38258,6,crypto,foreign,77,0,3,domestic,1,normal,third-party involvement,0
1875,23119,6,crypto,retail,101,0,5,domestic,1,structuring,,0
1876,18739,2,crypto,retail,66,0,4,foreign,1,round figures,third-party involvement,0
1877,85630,10,cash,foreign,41,0,3,domestic,1,normal,cash-heavy,0
1878,21663,6,card,foreign,75,1,2,domestic,1,round figures,unusual pattern,0
1879,39441,4,wire,business,88,0,1,domestic,1,normal,unusual pattern,0
1880,5876,3,wire,non-profit,70,0,3,domestic,1,round figures,shell company,0
1881,36544,2,wire,non-profit,61,0,5,domestic,1,frequent small,cash-heavy,0
1882,69016,1,wire,foreign,26,0,2,domestic,0,round figures,shell company,0
1883,8811,5,crypto,foreign,71,0,1,domestic,1,structuring,shell company,0
1884,74418,2,wire,retail,103,0,4,domestic,0,normal,,0
1885,83070,2,card,foreign,83,0,2,domestic,1,structuring,cash-heavy,1
1886,85653,7,crypto,retail,70,0,1,domestic,1,round figures,unusual pattern,0
1887,30807,8,wire,foreign,107,0,4,domestic,1,normal,cash-heavy,0
1888,39210,10,cash,business,29,0,1,foreign,1,round figures,,0
1889,61888,8,ACH,business,107,0,4,domestic,1,frequent small,cash-heavy,0
1890,82979,4,ACH,retail,103,0,4,domestic,1,frequent small,cash-heavy,0
1891,38927,1,ACH,non-profit,66,0,4,domestic,1,frequent small,shell company,0
1892,5755,7,crypto,business,19,0,1,domestic,0,round figures,cash-heavy,0
1893,44959,1,wire,retail,68,1,4,domestic,1,round figures,shell company,0
1894,53725,4,crypto,foreign,58,0,2,domestic,1,frequent small,shell company,0
1895,52198,8,card,foreign,70,0,5,domestic,1,round figures,third-party involvement,0
1896,15351,2,cash,retail,113,0,5,domestic,1,structuring,,0
1897,626,6,cash,non-profit,57,1,4,foreign,1,round figures,shell company,1
1898,68860,6,ACH,retail,37,0,5,domestic,1,structuring,cash-heavy,0
1899,47937,9,ACH,retail,61,0,5,foreign,1,frequent small,shell company,0
1900,11636,5,ACH,business,92,0,4,domestic,1,round figures,shell company,0
1901,28641,10,wire,retail,30,0,4,foreign,1,frequent small,shell company,1
1902,79183,4,card,retail,71,0,2,domestic,1,normal,unusual pattern,0
1903,51127,5,card,foreign,73,0,3,domestic,1,round figures,unusual pattern,0
1904,34631,10,card,business,25,0,1,domestic,1,round figures,unusual pattern,0
1905,8812,5,card,foreign,97,0,4,domestic,1,frequent small,unusual pattern,0
1906,65555,8,ACH,foreign,65,0,4,domestic,1,frequent small,third-party involvement,0
1907,74844,10,cash,non-profit,115,1,5,domestic,1,frequent small,shell company,0
1908,5209,8,ACH,non-profit,6,0,2,domestic,1,normal,third-party involvement,1
1909,49368,2,card,business,18,0,5,domestic,1,normal,cash-heavy,1
1910,54715,7,ACH,business,10,0,4,domestic,1,frequent small,,0
1911,82603,8,card,non-profit,92,0,4,domestic,1,round figures,third-party involvement,1
1912,29859,6,crypto,non-profit,11,0,5,domestic,1,round figures,unusual pattern,0
1913,85808,5,cash,non-profit,97,1,4,foreign,1,frequent small,unusual pattern,0
1914,60212,9,crypto,non-profit,65,1,3,domestic,1,structuring,cash-heavy,0
1915,26689,3,wire,non-profit,77,0,1,foreign,1,normal,shell company,0
1916,30115,10,ACH,foreign,101,0,1,domestic,1,normal,,0
1917,29109,4,wire,business,84,0,1,domestic,1,structuring,third-party involvement,0
1918,83409,9,ACH,foreign,65,0,3,domestic,1,frequent small,shell company,0
1919,62146,6,crypto,foreign,52,0,4,domestic,1,round figures,shell company,0
1920,26243,8,card,retail,67,0,5,domestic,1,round figures,third-party involvement,1
1921,6254,7,card,foreign,82,0,2,domestic,1,normal,third-party involvement,0
1922,21904,2,ACH,non-profit,105,0,4,domestic,1,structuring,third-party involvement,1
1923,41788,3,card,non-profit,78,0,3,domestic,1,round figures,third-party involvement,0
1924,64388,1,crypto,retail,31,0,3,domestic,1,normal,unusual pattern,1
1925,51295,9,card,retail,91,0,1,domestic,0,round figures,shell company,0
1926,20681,7,crypto,retail,17,0,4,domestic,1,round figures,shell company,0
1927,52748,1,wire,retail,55,0,1,domestic,1,round figures,unusual pattern,1
1928,30187,3,crypto,retail,110,0,2,domestic,1,normal,shell company,0
1929,50030,4,cash,foreign,93,0,1,domestic,0,structuring,third-party involvement,0
1930,33081,4,cash,retail,36,0,2,domestic,0,frequent small,,0
1931,69398,5,cash,foreign,101,0,3,domestic,1,structuring,shell company,0
1932,46267,3,ACH,business,26,0,1,domestic,0,round figures,,1
1933,75404,3,ACH,retail,53,0,1,domestic,1,structuring,,0
1934,43508,1,ACH,retail,17,1,5,domestic,1,round figures,unusual pattern,1
1935,39599,7,crypto,foreign,86,0,3,domestic,1,normal,cash-heavy,0
1936,52369,10,ACH,business,25,0,5,domestic,1,normal,shell company,0
1937,38659,1,wire,foreign,2,0,2,domestic,1,normal,unusual pattern,0
1938,74419,2,cash,foreign,119,0,2,domestic,1,round figures,unusual pattern,0
1939,95417,4,crypto,retail,86,0,3,domestic,1,structuring,,0
1940,96447,4,cash,non-profit,5,0,2,foreign,1,frequent small,shell company,0
1941,48887,5,ACH,non-profit,4,0,3,domestic,0,frequent small,unusual pattern,0
1942,35588,2,crypto,foreign,36,1,2,domestic,1,normal,third-party involvement,0
1943,74541,4,card,retail,6,0,4,domestic,1,frequent small,unusual pattern,0
1944,74763,1,wire,business,116,0,1,domestic,1,round figures,third-party involvement,0
1945,22531,2,ACH,non-profit,21,0,4,foreign,1,structuring,cash-heavy,0
1946,61781,1,ACH,business,77,0,3,domestic,1,frequent small,third-party involvement,0
1947,63583,10,wire,non-profit,118,0,3,foreign,0,frequent small,third-party involvement,0
1948,49253,10,wire,retail,101,0,4,domestic,0,structuring,,0
1949,6468,4,card,foreign,119,0,1,domestic,0,frequent small,unusual pattern,0
1950,27524,4,ACH,business,89,0,1,domestic,1,structuring,cash-heavy,0
1951,45104,7,ACH,business,26,0,5,domestic,1,round figures,unusual pattern,0
1952,83969,10,cash,foreign,55,0,2,domestic,1,round figures,third-party involvement,0
1953,88752,9,crypto,business,39,0,5,domestic,1,round figures,third-party involvement,1
1954,57085,9,crypto,non-profit,84,1,1,domestic,1,normal,unusual pattern,0
1955,50169,5,cash,foreign,33,1,4,foreign,1,round figures,cash-heavy,0
1956,52426,10,crypto,non-profit,14,0,2,domestic,0,frequent small,cash-heavy,0
1957,81161,1,wire,non-profit,56,0,4,domestic,1,normal,,0
1958,23498,1,crypto,retail,100,0,5,domestic,1,normal,third-party involvement,0
1959,98493,6,crypto,non-profit,81,1,3,domestic,1,normal,third-party involvement,0
1960,50961,2,cash,retail,21,0,4,domestic,1,round figures,,0
1961,75997,8,card,business,46,0,5,domestic,0,normal,unusual pattern,0
1962,82005,9,crypto,business,16,0,5,domestic,1,round figures,third-party involvement,0
1963,68677,4,crypto,retail,110,0,5,domestic,1,round figures,unusual pattern,0
1964,65741,5,card,non-profit,16,0,3,domestic,1,normal,cash-heavy,0
1965,9178,8,cash,foreign,84,0,3,domestic,1,normal,shell company,0
1966,25103,3,card,foreign,29,1,3,foreign,1,frequent small,,0
1967,62868,5,cash,retail,92,0,2,domestic,0,normal,third-party involvement,0
1968,51147,3,wire,business,8,0,3,domestic,1,round figures,,0
1969,71726,10,cash,business,88,0,3,domestic,1,frequent small,cash-heavy,0
1970,57760,3,wire,foreign,3,0,3,domestic,1,frequent small,cash-heavy,0
1971,49886,3,wire,retail,89,0,4,domestic,1,round figures,cash-heavy,0
1972,2025,7,cash,foreign,19,0,3,domestic,1,normal,cash-heavy,0
1973,84076,7,ACH,non-profit,97,0,2,domestic,1,normal,shell company,1
1974,26115,7,cash,non-profit,66,1,5,domestic,1,structuring,unusual pattern,0
1975,33420,10,crypto,retail,79,0,4,domestic,0,normal,unusual pattern,0
1976,64981,8,crypto,retail,86,0,1,domestic,1,structuring,shell company,1
1977,90927,5,ACH,non-profit,74,0,3,domestic,0,frequent small,unusual pattern,1
1978,26389,5,wire,business,82,0,5,domestic,0,frequent small,cash-heavy,0
1979,3489,4,ACH,retail,22,1,5,domestic,1,frequent small,unusual pattern,0
1980,25783,7,crypto,non-profit,46,0,4,foreign,1,structuring,,0
1981,13729,10,ACH,non-profit,113,0,1,domestic,0,round figures,unusual pattern,0
1982,61650,4,cash,business,91,0,2,domestic,0,round figures,,1
1983,24926,2,ACH,business,13,0,5,domestic,1,frequent small,third-party involvement,0
1984,26730,4,wire,business,33,0,5,domestic,1,structuring,,0
1985,98862,8,cash,business,5,0,5,domestic,0,structuring,,0
1986,46263,9,card,foreign,90,0,5,foreign,1,frequent small,cash-heavy,1
1987,98611,3,crypto,business,77,0,4,foreign,0,normal,cash-heavy,1
1988,66535,7,crypto,foreign,27,0,1,domestic,1,frequent small,cash-heavy,1
1989,11753,9,ACH,retail,78,0,5,domestic,1,structuring,,0
1990,28061,4,cash,non-profit,24,0,2,domestic,1,normal,shell company,0
1991,82041,10,card,foreign,67,0,2,domestic,1,round figures,cash-heavy,0
1992,74237,3,cash,retail,111,0,3,domestic,1,normal,cash-heavy,0
1993,33762,5,crypto,retail,115,0,5,domestic,1,round figures,,0
1994,98918,1,cash,foreign,63,0,5,domestic,1,structuring,third-party involvement,0
1995,56546,3,card,retail,113,0,5,domestic,0,frequent small,third-party involvement,1
1996,21388,8,ACH,retail,94,0,5,domestic,1,frequent small,unusual pattern,0
1997,95181,8,wire,foreign,99,0,5,domestic,1,frequent small,third-party involvement,0
1998,36977,4,cash,retail,48,0,2,domestic,1,frequent small,cash-heavy,0
1999,15413,2,wire,business,63,0,1,domestic,1,frequent small,shell company,0
2000,80985,8,crypto,business,78,1,1,domestic,1,structuring,unusual pattern,1
